	mass A			
t	x	y	r	
7.841	0.719	4.825E-2	0.721
7.858	0.719	4.179E-2	0.720
7.875	0.719	3.506E-2	0.719
7.891	0.719	3.212E-2	0.720
7.908	0.719	3.183E-2	0.720
7.925	0.721	3.219E-2	0.722
7.941	0.722	3.232E-2	0.723
7.958	0.722	3.237E-2	0.723
7.975	0.721	3.249E-2	0.722
7.991	0.721	3.264E-2	0.722
8.008	0.722	3.283E-2	0.722
8.025	0.722	3.305E-2	0.723
8.041	0.722	3.324E-2	0.723
8.058	0.722	3.352E-2	0.723
8.075	0.722	3.382E-2	0.723
8.091	0.723	3.414E-2	0.723
8.108	0.723	3.435E-2	0.724
8.125	0.723	3.450E-2	0.724
8.141	0.724	3.450E-2	0.725
8.158	0.724	3.474E-2	0.725
8.175	0.725	3.497E-2	0.725
8.192	0.725	3.518E-2	0.726
8.208	0.726	3.543E-2	0.726
8.225	0.726	3.563E-2	0.727
8.242	0.726	3.576E-2	0.727
8.258	0.727	3.582E-2	0.728
8.275	0.727	3.582E-2	0.728
8.292	0.727	3.593E-2	0.728
8.308	0.728	3.580E-2	0.729
8.325	0.728	3.571E-2	0.729
8.342	0.728	3.572E-2	0.729
8.358	0.728	3.564E-2	0.729
8.375	0.729	3.561E-2	0.729
8.392	0.729	3.560E-2	0.730
8.408	0.729	3.557E-2	0.730
8.425	0.729	3.559E-2	0.730
8.442	0.729	3.557E-2	0.730
8.458	0.729	3.560E-2	0.730
8.475	0.730	3.563E-2	0.730
8.492	0.730	3.564E-2	0.731
8.508	0.730	3.568E-2	0.731
8.525	0.730	3.570E-2	0.731
8.542	0.730	3.571E-2	0.731
8.559	0.730	3.574E-2	0.731
8.575	0.730	3.578E-2	0.731
8.592	0.730	3.580E-2	0.731
8.609	0.730	3.583E-2	0.731
8.625	0.730	3.582E-2	0.731
8.642	0.730	3.581E-2	0.731
8.659	0.730	3.581E-2	0.731
8.675	0.730	3.584E-2	0.731
8.692	0.730	3.589E-2	0.731
8.709	0.730	3.599E-2	0.731
8.725	0.730	3.591E-2	0.731
8.742	0.731	3.592E-2	0.731
8.759	0.730	3.598E-2	0.731
8.775	0.730	3.597E-2	0.731
8.792	0.731	3.623E-2	0.732
8.809	0.731	3.630E-2	0.732
8.825	0.731	3.622E-2	0.732
8.842	0.731	3.641E-2	0.732
8.859	0.730	3.625E-2	0.731
8.876	0.729	3.606E-2	0.730
8.892	0.729	3.640E-2	0.730
8.909	0.728	3.755E-2	0.729
8.926	0.728	3.901E-2	0.729
8.942	0.728	4.079E-2	0.729
8.959	0.728	4.272E-2	0.729
8.976	0.728	4.452E-2	0.729
8.992	0.728	4.634E-2	0.729
9.009	0.728	4.834E-2	0.729
9.026	0.728	5.061E-2	0.730
9.042	0.729	5.268E-2	0.731
9.059	0.729	5.501E-2	0.731
9.076	0.730	5.736E-2	0.732
9.092	0.731	5.979E-2	0.733
9.109	0.732	6.218E-2	0.735
9.126	0.733	6.485E-2	0.736
9.142	0.735	6.759E-2	0.738
9.159	0.738	7.069E-2	0.741
9.176	0.740	7.392E-2	0.743
9.193	0.742	7.730E-2	0.746
9.209	0.744	8.083E-2	0.749
9.226	0.747	8.413E-2	0.752
9.243	0.749	8.723E-2	0.754
9.259	0.751	8.989E-2	0.757
9.276	0.754	9.188E-2	0.759
9.293	0.756	9.373E-2	0.762
9.309	0.758	9.510E-2	0.764
9.326	0.760	9.621E-2	0.766
9.343	0.762	9.728E-2	0.769
9.359	0.765	9.775E-2	0.771
9.376	0.767	9.851E-2	0.774
9.393	0.770	9.899E-2	0.776
9.409	0.773	9.923E-2	0.779
9.426	0.775	9.937E-2	0.781
9.443	0.778	9.923E-2	0.784
9.459	0.781	9.895E-2	0.788
9.476	0.784	9.850E-2	0.790
9.493	0.788	9.812E-2	0.794
9.509	0.792	9.755E-2	0.798
9.526	0.796	9.693E-2	0.802
9.543	0.801	9.614E-2	0.807
9.560	0.805	9.493E-2	0.811
9.576	0.809	9.375E-2	0.815
9.593	0.814	9.232E-2	0.819
9.610	0.819	9.094E-2	0.825
9.626	0.825	8.928E-2	0.829
9.643	0.830	8.754E-2	0.835
9.660	0.835	8.558E-2	0.839
9.676	0.840	8.344E-2	0.845
9.693	0.845	8.104E-2	0.849
9.710	0.849	7.833E-2	0.853
9.726	0.854	7.557E-2	0.857
9.743	0.858	7.256E-2	0.861
9.760	0.861	6.964E-2	0.864
9.776	0.865	6.663E-2	0.868
9.793	0.868	6.354E-2	0.871
9.810	0.871	5.958E-2	0.873
9.826	0.873	5.513E-2	0.875
9.843	0.874	4.978E-2	0.875
9.860	0.874	4.379E-2	0.875
9.877	0.873	3.721E-2	0.873
9.893	0.874	3.571E-2	0.875
9.910	0.876	3.563E-2	0.877
9.927	0.877	3.591E-2	0.877
9.943	0.877	3.594E-2	0.878
9.960	0.877	3.613E-2	0.877
9.977	0.876	3.629E-2	0.877
9.993	0.876	3.648E-2	0.877
10.010	0.877	3.670E-2	0.877
10.027	0.877	3.690E-2	0.878
10.043	0.876	3.721E-2	0.877
10.060	0.876	3.758E-2	0.877
10.077	0.876	3.792E-2	0.877
10.093	0.876	3.821E-2	0.877
10.110	0.876	3.853E-2	0.877
10.127	0.876	3.869E-2	0.877
10.143	0.877	3.884E-2	0.878
10.160	0.877	3.914E-2	0.878
10.177	0.877	3.922E-2	0.878
10.194	0.878	3.936E-2	0.878
10.210	0.878	3.958E-2	0.879
10.227	0.878	3.968E-2	0.879
10.244	0.879	3.973E-2	0.879
10.260	0.879	3.980E-2	0.880
10.277	0.879	3.982E-2	0.880
10.294	0.879	3.981E-2	0.880
10.310	0.880	3.979E-2	0.880
10.327	0.880	3.974E-2	0.881
10.344	0.880	3.970E-2	0.881
10.360	0.880	3.966E-2	0.881
10.377	0.881	3.965E-2	0.882
10.394	0.881	3.959E-2	0.882
10.410	0.881	3.957E-2	0.882
10.427	0.881	3.955E-2	0.882
10.444	0.882	3.956E-2	0.883
10.460	0.882	3.959E-2	0.883
10.477	0.882	3.973E-2	0.883
10.494	0.882	3.976E-2	0.883
10.511	0.882	3.983E-2	0.883
10.527	0.882	3.984E-2	0.883
10.544	0.882	3.986E-2	0.883
10.561	0.882	3.986E-2	0.883
10.577	0.882	3.991E-2	0.883
10.594	0.882	3.994E-2	0.883
10.611	0.883	4.016E-2	0.884
10.627	0.883	4.031E-2	0.884
10.644	0.883	4.040E-2	0.884
10.661	0.883	4.045E-2	0.884
10.677	0.883	4.052E-2	0.884
10.694	0.883	4.059E-2	0.884
10.711	0.882	4.066E-2	0.883
10.727	0.882	4.062E-2	0.883
10.744	0.880	4.054E-2	0.881
10.761	0.879	4.058E-2	0.880
10.777	0.878	4.064E-2	0.878
10.794	0.876	4.040E-2	0.877
10.811	0.875	4.051E-2	0.876
10.827	0.874	4.066E-2	0.875
10.844	0.873	4.059E-2	0.874
10.861	0.873	4.046E-2	0.873
10.878	0.872	4.030E-2	0.873
10.894	0.871	4.029E-2	0.872
10.911	0.868	4.036E-2	0.869
10.928	0.866	4.072E-2	0.867
10.944	0.865	4.154E-2	0.866
10.961	0.864	4.312E-2	0.865
10.978	0.864	4.482E-2	0.865
10.994	0.863	4.631E-2	0.864
11.011	0.863	4.795E-2	0.864
11.028	0.863	4.983E-2	0.865
