	mass C		
t	x	y	
37.554	9.417E-2	-6.699E-2
37.571	0.105	-7.753E-2
37.588	0.111	-8.845E-2
37.604	0.112	-9.715E-2
37.621	0.107	-0.104
37.638	0.103	-0.109
37.654	9.900E-2	-0.113
37.671	9.863E-2	-0.113
37.688	9.839E-2	-0.114
37.704	9.799E-2	-0.114
37.721	9.334E-2	-0.113
37.738	8.532E-2	-0.113
37.754	7.918E-2	-0.112
37.771	7.524E-2	-0.109
37.788	7.051E-2	-0.106
37.804	6.997E-2	-0.101
37.821	7.266E-2	-9.607E-2
37.838	7.839E-2	-9.020E-2
37.854	8.663E-2	-8.318E-2
37.871	9.704E-2	-7.628E-2
37.888	0.107	-6.959E-2
37.905	0.118	-6.525E-2
37.921	0.130	-6.506E-2
37.938	0.142	-6.980E-2
37.955	0.154	-7.837E-2
37.971	0.164	-8.947E-2
37.988	0.169	-9.894E-2
38.005	0.170	-0.106
38.021	0.168	-0.112
38.038	0.168	-0.112
38.055	0.168	-0.112
38.071	0.168	-0.112
38.088	0.167	-0.112
38.105	0.166	-0.112
38.121	0.161	-0.112
38.138	0.160	-0.112
38.155	0.160	-0.112
38.171	0.159	-0.112
38.188	0.158	-0.112
38.205	0.159	-0.112
38.222	0.159	-0.112
38.238	0.161	-0.112
38.255	0.164	-0.111
38.272	0.167	-0.111
38.288	0.169	-0.111
38.305	0.171	-0.111
38.322	0.174	-0.111
38.338	0.175	-0.111
38.355	0.177	-0.111
38.372	0.179	-0.111
